Date	Time	Close
2008/11/26	16:00	51.00
2008/11/27	09:30	52.96
2008/11/27	10:30	53.45
2008/11/27	11:30	52.99
2008/11/27	12:30	52.69
2008/11/27	13:30	52.75
2008/11/28	09:30	52.94
2008/11/28	10:30	52.84
2008/11/28	11:30	52.95
2008/11/28	12:30	53.52
2008/11/28	13:30	53.33
2008/11/28	14:00	53.35
2008/12/01	09:30	50.83
2008/12/01	10:30	51.32
2008/12/01	11:30	51.38
2008/12/01	12:30	51.29
2008/12/01	13:30	50.71
2008/12/01	14:30	49.97
2008/12/01	15:30	50.41
2008/12/01	16:00	49.53
2008/12/02	09:30	46.89
2008/12/02	10:30	47.65
2008/12/02	11:30	47.50
2008/12/02	12:30	48.43
2008/12/02	13:30	48.36
2008/12/02	14:30	48.70
2008/12/02	15:30	48.45
2008/12/02	16:00	47.39
2008/12/03	09:30	45.93
2008/12/03	10:30	45.86
2008/12/03	11:30	45.60
2008/12/03	12:30	45.73
2008/12/03	13:30	45.30
2008/12/03	14:30	45.33
2008/12/03	15:30	45.20
2008/12/03	16:00	45.78
2008/12/04	09:30	44.66
2008/12/04	10:30	44.96
2008/12/04	11:30	44.78
2008/12/04	12:30	44.44
2008/12/04	13:30	44.37
2008/12/04	14:30	44.52
2008/12/04	15:30	44.61
2008/12/04	16:00	44.47
2008/12/05	09:30	42.89
2008/12/05	10:30	42.85
2008/12/05	11:30	43.10
2008/12/05	12:30	42.66
2008/12/05	13:30	42.19
2008/12/05	14:30	41.60
2008/12/05	15:30	41.25
2008/12/05	16:00	40.71
2008/12/08	09:30	42.10
2008/12/08	10:30	42.01
2008/12/08	11:30	41.16
2008/12/08	12:30	41.78
2008/12/08	13:30	42.81
2008/12/08	14:30	42.58
2008/12/08	15:30	43.01
2008/12/08	16:00	43.00
2008/12/09	09:30	43.32
2008/12/09	10:30	43.06
2008/12/09	11:30	43.09
2008/12/09	12:30	43.88
2008/12/09	13:30	43.11
2008/12/09	14:30	43.04
2008/12/09	15:30	43.09
2008/12/09	16:00	42.52
2008/12/10	09:30	42.50
2008/12/10	10:30	42.57
2008/12/10	11:30	42.45
2008/12/10	12:30	43.61
2008/12/10	13:30	43.66
2008/12/10	14:30	43.39
2008/12/10	15:30	43.70
2008/12/10	16:00	41.33
2008/12/11	09:30	43.01
2008/12/11	10:30	44.00
2008/12/11	11:30	44.76
2008/12/11	12:30	44.92
2008/12/11	13:30	44.60
2008/12/11	14:30	45.00
2008/12/11	15:30	45.89
2008/12/11	16:00	45.55
2008/12/12	09:30	46.00
2008/12/12	10:30	45.03
2008/12/12	11:30	44.56
2008/12/12	12:30	44.45
2008/12/12	13:30	44.28
2008/12/12	14:30	43.65
2008/12/12	15:30	44.61
2008/12/12	16:00	44.94
2008/12/15	09:30	49.62
2008/12/15	10:30	51.40
2008/12/15	11:30	51.51
2008/12/15	12:30	51.44
2008/12/15	13:30	51.96
2008/12/15	14:30	51.74
2008/12/15	15:30	52.20
2008/12/15	16:00	50.68
2008/12/16	09:30	47.45
2008/12/16	10:30	47.75
2008/12/16	11:30	47.71
2008/12/16	12:30	47.86
2008/12/16	13:30	48.00
2008/12/16	14:30	48.25
2008/12/16	15:30	48.69
2008/12/16	16:00	46.78
2008/12/17	09:30	48.59
2008/12/17	10:30	47.86
2008/12/17	11:30	48.44
2008/12/17	12:30	46.92
2008/12/17	13:30	46.98
2008/12/17	14:30	46.99
2008/12/17	15:30	47.75
2008/12/17	16:00	47.75
2008/12/18	09:30	45.69
2008/12/18	10:30	46.20
2008/12/18	11:30	46.33
2008/12/18	12:30	46.37
2008/12/18	13:30	46.06
2008/12/18	14:30	45.85
2008/12/18	15:30	45.33
2008/12/18	16:00	44.87
2008/12/19	09:30	43.78
2008/12/19	10:30	43.94
2008/12/19	11:30	44.09
2008/12/19	12:30	43.64
2008/12/19	13:30	43.75
2008/12/19	14:30	44.07
2008/12/19	15:30	44.83
2008/12/19	16:00	43.58
2008/12/22	09:30	43.84
2008/12/22	10:30	43.78
2008/12/22	11:30	43.88
2008/12/22	12:30	44.09
2008/12/22	13:30	44.10
2008/12/22	14:30	43.96
2008/12/22	15:30	43.46
2008/12/22	16:00	42.57
2008/12/23	09:30	41.26
2008/12/23	10:30	41.57
2008/12/23	11:30	41.33
2008/12/23	12:30	41.79
2008/12/23	13:30	41.42
2008/12/23	14:30	41.69
2008/12/23	15:30	40.81
2008/12/23	16:00	40.50
2008/12/24	09:30	39.93
2008/12/24	10:30	39.60
2008/12/24	11:30	39.07
2008/12/24	12:30	37.61
2008/12/24	13:30	38.13
2008/12/24	14:30	38.61
2008/12/24	15:30	38.46
2008/12/24	16:00	38.56
2008/12/26	09:30	37.34
2008/12/26	10:30	37.75
2008/12/26	11:30	37.70
2008/12/26	12:30	37.58
2008/12/26	13:30	37.42
2008/12/26	14:30	37.06
2008/12/26	15:30	37.25
2008/12/26	16:00	37.27
2008/12/29	09:30	40.35
2008/12/29	10:30	41.31
2008/12/29	11:30	41.40
2008/12/29	12:30	41.45
2008/12/29	13:30	41.11
2008/12/29	14:30	40.22
2008/12/29	15:30	39.26
2008/12/29	16:00	39.40
2008/12/30	09:30	40.40
2008/12/30	10:30	40.20
2008/12/30	11:30	40.05
2008/12/30	12:30	40.13
2008/12/30	13:30	40.42
2008/12/30	14:30	39.67
2008/12/30	15:30	39.47
2008/12/30	16:00	39.15
2008/12/31	09:30	39.21
2008/12/31	10:30	39.15
2008/12/31	11:30	38.50
2008/12/31	12:30	39.09
2008/12/31	13:30	38.80
2008/12/31	14:30	39.20
2008/12/31	15:30	40.05
2008/12/31	16:00	40.08
